,coords.x1,coords.x2,row,col,hash,xdim_scale,ydim_scale
3047,1085.069617,4.823216423,23,37,RT_500,2282,1383
3048,1086.117811,35.36310911,24,37,RT_484,2282,1383
3049,1087.166005,65.90300179,25,37,RT_562,2282,1383
3050,1088.2142,96.44289447,26,37,RT_546,2282,1383
3051,1089.262394,126.9827872,27,37,RT_530,2282,1383
3052,1090.310588,157.5226798,28,37,RT_514,2282,1383
3053,1091.358783,188.0625725,29,37,RT_498,2282,1383
3054,1092.406977,218.6024652,30,37,RT_482,2282,1383
3055,1093.455171,249.1423579,31,37,RT_560,2282,1383
3056,1094.503366,279.6822506,32,37,RT_544,2282,1383
3057,1095.55156,310.2221433,33,37,RT_528,2282,1383
3058,1096.599755,340.7620359,34,37,RT_512,2282,1383
3059,1097.647949,371.3019286,35,37,RT_496,2282,1383
3060,1098.696143,401.8418213,36,37,RT_480,2282,1383
3061,1099.744338,432.381714,37,37,RT_585,2282,1383
3062,1100.792532,462.9216067,38,37,RT_601,2282,1383
3063,1101.840726,493.4614993,39,37,RT_617,2282,1383
3064,1102.888921,524.001392,40,37,RT_633,2282,1383
3065,1103.937115,554.5412847,41,37,RT_649,2282,1383
3066,1104.985309,585.0811774,42,37,RT_665,2282,1383
3067,1106.033504,615.6210701,43,37,RT_325,2282,1383
3068,1107.081698,646.1609628,44,37,RT_309,2282,1383
3069,1108.129893,676.7008554,45,37,RT_293,2282,1383
3070,1109.178087,707.2407481,46,37,RT_371,2282,1383
3071,1110.226281,737.7806408,47,37,RT_355,2282,1383
3072,1111.274476,768.3205335,48,37,RT_339,2282,1383
3073,1112.32267,798.8604262,49,37,RT_323,2282,1383
3074,1113.370864,829.4003189,50,37,RT_307,2282,1383
3075,1114.419059,859.9402115,51,37,RT_291,2282,1383
3076,1115.467253,890.4801042,52,37,RT_369,2282,1383
3077,1116.515447,921.0199969,53,37,RT_353,2282,1383
3078,1117.563642,951.5598896,54,37,RT_337,2282,1383
3079,1118.611836,982.0997823,55,37,RT_321,2282,1383
3080,1119.660031,1012.639675,56,37,RT_305,2282,1383
3081,1120.708225,1043.179568,57,37,RT_289,2282,1383
3082,1121.756419,1073.71946,58,37,RT_776,2282,1383
3083,1122.804614,1104.259353,59,37,RT_792,2282,1383
3084,1123.852808,1134.799246,60,37,RT_808,2282,1383
3085,1124.901002,1165.339138,61,37,RT_824,2282,1383
3086,1125.949197,1195.879031,62,37,RT_840,2282,1383
3087,1126.997391,1226.418924,63,37,RT_856,2282,1383
3088,1128.045585,1256.958816,64,37,RT_517,2282,1383
3089,1129.09378,1287.498709,65,37,RT_501,2282,1383
3090,1130.141974,1318.038602,66,37,RT_485,2282,1383
3091,1131.190169,1348.578494,67,37,RT_563,2282,1383
3092,1132.238363,1379.118387,68,37,RT_547,2282,1383
3093,1133.286557,1409.65828,69,37,RT_531,2282,1383
3094,1134.334752,1440.198173,70,37,RT_515,2282,1383
3095,1135.382946,1470.738065,71,37,RT_499,2282,1383
3096,1136.43114,1501.277958,72,37,RT_483,2282,1383
3097,1137.479335,1531.817851,73,37,RT_561,2282,1383
3098,1138.527529,1562.357743,74,37,RT_545,2282,1383
3099,1139.575723,1592.897636,75,37,RT_529,2282,1383
3100,1140.623918,1623.437529,76,37,RT_513,2282,1383
3101,1141.672112,1653.977421,77,37,RT_497,2282,1383
3102,1142.720307,1684.517314,78,37,RT_481,2282,1383
3103,1143.768501,1715.057207,79,37,RT_584,2282,1383
3104,1144.816695,1745.597099,80,37,RT_600,2282,1383
3105,1145.86489,1776.136992,81,37,RT_616,2282,1383
3106,1146.913084,1806.676885,82,37,RT_632,2282,1383
3107,1147.961278,1837.216777,83,37,RT_648,2282,1383
3108,1149.009473,1867.75667,84,37,RT_664,2282,1383
3109,1092.325383,-668.0520208,1,38,RT_493,2282,1383
3110,1093.373577,-637.5121281,2,38,RT_509,2282,1383
3111,1094.421772,-606.9722354,3,38,RT_525,2282,1383
3112,1095.469966,-576.4323427,4,38,RT_541,2282,1383
3113,1096.51816,-545.89245,5,38,RT_557,2282,1383
3114,1097.566355,-515.3525573,6,38,RT_573,2282,1383
3115,1098.614549,-484.8126647,7,38,RT_495,2282,1383
3116,1099.662743,-454.272772,8,38,RT_511,2282,1383
3117,1100.710938,-423.7328793,9,38,RT_527,2282,1383
3118,1101.759132,-393.1929866,10,38,RT_543,2282,1383
3119,1102.807326,-362.6530939,11,38,RT_559,2282,1383
3120,1103.855521,-332.1132012,12,38,RT_575,2282,1383
3121,1104.903715,-301.5733086,13,38,RT_374,2282,1383
3122,1105.95191,-271.0334159,14,38,RT_358,2282,1383
3123,1107.000104,-240.4935232,15,38,RT_342,2282,1383
3124,1108.048298,-209.9536305,16,38,RT_326,2282,1383
3125,1109.096493,-179.4137378,17,38,RT_310,2282,1383
3126,1110.144687,-148.8738452,18,38,RT_294,2282,1383
3127,1111.192881,-118.3339525,19,38,RT_372,2282,1383
3128,1112.241076,-87.79405979,20,38,RT_356,2282,1383
3129,1113.28927,-57.2541671,21,38,RT_340,2282,1383
3130,1114.337464,-26.71427442,22,38,RT_301,2282,1383
3131,1115.385659,3.825618261,23,38,RT_317,2282,1383
3132,1116.433853,34.36551094,24,38,RT_333,2282,1383
3133,1117.482048,64.90540363,25,38,RT_349,2282,1383
3134,1118.530242,95.44529631,26,38,RT_365,2282,1383
3135,1119.578436,125.985189,27,38,RT_381,2282,1383
3136,1120.626631,156.5250817,28,38,RT_303,2282,1383
3137,1121.674825,187.0649744,29,38,RT_319,2282,1383
3138,1122.723019,217.604867,30,38,RT_335,2282,1383
3139,1123.771214,248.1447597,31,38,RT_351,2282,1383
3140,1124.819408,278.6846524,32,38,RT_367,2282,1383
3141,1125.867602,309.2245451,33,38,RT_383,2282,1383
3142,1126.915797,339.7644378,34,38,RT_566,2282,1383
3143,1127.963991,370.3043305,35,38,RT_550,2282,1383
3144,1129.012186,400.8442231,36,38,RT_534,2282,1383
3145,1130.06038,431.3841158,37,38,RT_518,2282,1383
3146,1131.108574,461.9240085,38,38,RT_502,2282,1383
3147,1132.156769,492.4639012,39,38,RT_486,2282,1383
3148,1133.204963,523.0037939,40,38,RT_564,2282,1383
3149,1134.253157,553.5436866,41,38,RT_548,2282,1383
3150,1135.301352,584.0835792,42,38,RT_532,2282,1383
3151,1136.349546,614.6234719,43,38,RT_492,2282,1383
3152,1137.397741,645.1633646,44,38,RT_508,2282,1383
3153,1138.445935,675.7032573,45,38,RT_524,2282,1383
3154,1139.494129,706.24315,46,38,RT_540,2282,1383
3155,1140.542324,736.7830426,47,38,RT_556,2282,1383
3156,1141.590518,767.3229353,48,38,RT_572,2282,1383
3157,1142.638712,797.862828,49,38,RT_494,2282,1383
3158,1143.686907,828.4027207,50,38,RT_510,2282,1383
3159,1144.735101,858.9426134,51,38,RT_526,2282,1383
3160,1145.783295,889.4825061,52,38,RT_542,2282,1383
3161,1146.83149,920.0223987,53,38,RT_558,2282,1383
3162,1147.879684,950.5622914,54,38,RT_574,2282,1383
3163,1148.927879,981.1021841,55,38,RT_375,2282,1383
3164,1149.976073,1011.642077,56,38,RT_359,2282,1383
3165,1151.024267,1042.181969,57,38,RT_343,2282,1383
3166,1152.072462,1072.721862,58,38,RT_327,2282,1383
3167,1153.120656,1103.261755,59,38,RT_311,2282,1383
3168,1154.16885,1133.801648,60,38,RT_295,2282,1383
3169,1155.217045,1164.34154,61,38,RT_373,2282,1383
3170,1156.265239,1194.881433,62,38,RT_357,2282,1383
3171,1157.313433,1225.421326,63,38,RT_341,2282,1383
3172,1158.361628,1255.961218,64,38,RT_300,2282,1383
3173,1159.409822,1286.501111,65,38,RT_316,2282,1383
3174,1160.458017,1317.041004,66,38,RT_332,2282,1383
3175,1161.506211,1347.580896,67,38,RT_348,2282,1383
3176,1162.554405,1378.120789,68,38,RT_364,2282,1383
3177,1163.6026,1408.660682,69,38,RT_380,2282,1383
3178,1164.650794,1439.200574,70,38,RT_302,2282,1383
3179,1165.698988,1469.740467,71,38,RT_318,2282,1383
3180,1166.747183,1500.28036,72,38,RT_334,2282,1383
3181,1167.795377,1530.820252,73,38,RT_350,2282,1383
3182,1168.843571,1561.360145,74,38,RT_366,2282,1383
3183,1169.891766,1591.900038,75,38,RT_382,2282,1383
3184,1170.93996,1622.43993,76,38,RT_567,2282,1383
3185,1171.988155,1652.979823,77,38,RT_551,2282,1383
3186,1173.036349,1683.519716,78,38,RT_535,2282,1383
3187,1174.084543,1714.059608,79,38,RT_519,2282,1383
3188,1175.132738,1744.599501,80,38,RT_503,2282,1383
3189,1176.180932,1775.139394,81,38,RT_487,2282,1383
3190,1177.229126,1805.679287,82,38,RT_565,2282,1383
3191,1178.277321,1836.219179,83,38,RT_549,2282,1383
3192,1179.325515,1866.759072,84,38,RT_533,2282,1383
3193,1122.641425,-669.0496189,1,39,RT_253,2282,1383
3194,1123.68962,-638.5097262,2,39,RT_269,2282,1383
3195,1124.737814,-607.9698336,3,39,RT_285,2282,1383
3196,1125.786008,-577.4299409,4,39,RT_207,2282,1383
3197,1126.834203,-546.8900482,5,39,RT_223,2282,1383
3198,1127.882397,-516.3501555,6,39,RT_239,2282,1383
3199,1128.930591,-485.8102628,7,39,RT_255,2282,1383
3200,1129.978786,-455.2703701,8,39,RT_271,2282,1383
3201,1131.02698,-424.7304775,9,39,RT_287,2282,1383
3202,1132.075174,-394.1905848,10,39,RT_489,2282,1383
3203,1133.123369,-363.6506921,11,39,RT_505,2282,1383
3204,1134.171563,-333.1107994,12,39,RT_521,2282,1383
3205,1135.219758,-302.5709067,13,39,RT_537,2282,1383
3206,1136.267952,-272.031014,14,39,RT_553,2282,1383
3207,1137.316146,-241.4911214,15,39,RT_569,2282,1383
3208,1138.364341,-210.9512287,16,39,RT_491,2282,1383
3209,1139.412535,-180.411336,17,39,RT_507,2282,1383
3210,1140.460729,-149.8714433,18,39,RT_523,2282,1383
3211,1141.508924,-119.3315506,19,39,RT_539,2282,1383
3212,1142.557118,-88.79165795,20,39,RT_555,2282,1383
3213,1143.605312,-58.25176527,21,39,RT_571,2282,1383
3214,1144.653507,-27.71187258,22,39,RT_445,2282,1383
3215,1145.701701,2.8280201,23,39,RT_461,2282,1383
3216,1146.749896,33.36791278,24,39,RT_477,2282,1383
3217,1147.79809,63.90780547,25,39,RT_399,2282,1383
3218,1148.846284,94.44769815,26,39,RT_415,2282,1383
3219,1149.894479,124.9875908,27,39,RT_431,2282,1383
3220,1150.942673,155.5274835,28,39,RT_447,2282,1383
3221,1151.990867,186.0673762,29,39,RT_463,2282,1383
3222,1153.039062,216.6072689,30,39,RT_479,2282,1383
3223,1154.087256,247.1471616,31,39,RT_297,2282,1383
3224,1155.13545,277.6870542,32,39,RT_313,2282,1383
3225,1156.183645,308.2269469,33,39,RT_329,2282,1383
3226,1157.231839,338.7668396,34,39,RT_345,2282,1383
3227,1158.280034,369.3067323,35,39,RT_361,2282,1383
3228,1159.328228,399.846625,36,39,RT_377,2282,1383
3229,1160.376422,430.3865177,37,39,RT_299,2282,1383
3230,1161.424617,460.9264103,38,39,RT_315,2282,1383
3231,1162.472811,491.466303,39,39,RT_331,2282,1383
3232,1163.521005,522.0061957,40,39,RT_347,2282,1383
3233,1164.5692,552.5460884,41,39,RT_363,2282,1383
3234,1165.617394,583.0859811,42,39,RT_379,2282,1383
3235,1166.665588,613.6258738,43,39,RT_252,2282,1383
3236,1167.713783,644.1657664,44,39,RT_268,2282,1383
3237,1168.761977,674.7056591,45,39,RT_284,2282,1383
3238,1169.810172,705.2455518,46,39,RT_206,2282,1383
3239,1170.858366,735.7854445,47,39,RT_222,2282,1383
3240,1171.90656,766.3253372,48,39,RT_238,2282,1383
3241,1172.954755,796.8652299,49,39,RT_254,2282,1383
3242,1174.002949,827.4051225,50,39,RT_270,2282,1383
3243,1175.051143,857.9450152,51,39,RT_286,2282,1383
3244,1176.099338,888.4849079,52,39,RT_488,2282,1383
3245,1177.147532,919.0248006,53,39,RT_504,2282,1383
3246,1178.195726,949.5646933,54,39,RT_520,2282,1383
3247,1179.243921,980.1045859,55,39,RT_536,2282,1383
3248,1180.292115,1010.644479,56,39,RT_552,2282,1383
3249,1181.34031,1041.184371,57,39,RT_568,2282,1383
3250,1182.388504,1071.724264,58,39,RT_490,2282,1383
3251,1183.436698,1102.264157,59,39,RT_506,2282,1383
3252,1184.484893,1132.804049,60,39,RT_522,2282,1383
3253,1185.533087,1163.343942,61,39,RT_538,2282,1383
3254,1186.581281,1193.883835,62,39,RT_554,2282,1383
3255,1187.629476,1224.423727,63,39,RT_570,2282,1383
3256,1188.67767,1254.96362,64,39,RT_444,2282,1383
3257,1189.725864,1285.503513,65,39,RT_460,2282,1383
3258,1190.774059,1316.043405,66,39,RT_476,2282,1383
3259,1191.822253,1346.583298,67,39,RT_398,2282,1383
3260,1192.870448,1377.123191,68,39,RT_414,2282,1383
3261,1193.918642,1407.663084,69,39,RT_430,2282,1383
3262,1194.966836,1438.202976,70,39,RT_446,2282,1383
3263,1196.015031,1468.742869,71,39,RT_462,2282,1383
3264,1197.063225,1499.282762,72,39,RT_478,2282,1383
3265,1198.111419,1529.822654,73,39,RT_296,2282,1383
3266,1199.159614,1560.362547,74,39,RT_312,2282,1383
3267,1200.207808,1590.90244,75,39,RT_328,2282,1383
3268,1201.256002,1621.442332,76,39,RT_344,2282,1383
3269,1202.304197,1651.982225,77,39,RT_360,2282,1383
3270,1203.352391,1682.522118,78,39,RT_376,2282,1383
3271,1204.400586,1713.06201,79,39,RT_298,2282,1383
3272,1205.44878,1743.601903,80,39,RT_314,2282,1383
3273,1206.496974,1774.141796,81,39,RT_330,2282,1383
3274,1207.545169,1804.681688,82,39,RT_346,2282,1383
3275,1208.593363,1835.221581,83,39,RT_362,2282,1383
3276,1209.641557,1865.761474,84,39,RT_378,2282,1383
3277,1152.957467,-670.0472171,1,40,RT_303,2282,1383
3278,1154.005662,-639.5073244,2,40,RT_319,2282,1383
3279,1155.053856,-608.9674317,3,40,RT_335,2282,1383
3280,1156.102051,-578.427539,4,40,RT_351,2282,1383
3281,1157.150245,-547.8876464,5,40,RT_367,2282,1383
3282,1158.198439,-517.3477537,6,40,RT_383,2282,1383
3283,1159.246634,-486.807861,7,40,RT_201,2282,1383
3284,1160.294828,-456.2679683,8,40,RT_217,2282,1383
3285,1161.343022,-425.7280756,9,40,RT_233,2282,1383
3286,1162.391217,-395.1881829,10,40,RT_249,2282,1383
3287,1163.439411,-364.6482903,11,40,RT_265,2282,1383
3288,1164.487605,-334.1083976,12,40,RT_281,2282,1383
3289,1165.5358,-303.5685049,13,40,RT_203,2282,1383
3290,1166.583994,-273.0286122,14,40,RT_219,2282,1383
3291,1167.632189,-242.4887195,15,40,RT_235,2282,1383
3292,1168.680383,-211.9488268,16,40,RT_251,2282,1383
3293,1169.728577,-181.4089342,17,40,RT_267,2282,1383
3294,1170.776772,-150.8690415,18,40,RT_283,2282,1383
3295,1171.824966,-120.3291488,19,40,RT_205,2282,1383
3296,1172.87316,-89.78925611,20,40,RT_221,2282,1383
3297,1173.921355,-59.24936343,21,40,RT_237,2282,1383
3298,1174.969549,-28.70947074,22,40,RT_495,2282,1383
3299,1176.017743,1.830421939,23,40,RT_511,2282,1383
3300,1177.065938,32.37031462,24,40,RT_527,2282,1383
3301,1178.114132,62.9102073,25,40,RT_543,2282,1383
3302,1179.162327,93.45009999,26,40,RT_559,2282,1383
3303,1180.210521,123.9899927,27,40,RT_575,2282,1383
3304,1181.258715,154.5298854,28,40,RT_393,2282,1383
3305,1182.30691,185.069778,29,40,RT_409,2282,1383
3306,1183.355104,215.6096707,30,40,RT_425,2282,1383
3307,1184.403298,246.1495634,31,40,RT_441,2282,1383
3308,1185.451493,276.6894561,32,40,RT_457,2282,1383
3309,1186.499687,307.2293488,33,40,RT_473,2282,1383
3310,1187.547881,337.7692414,34,40,RT_395,2282,1383
3311,1188.596076,368.3091341,35,40,RT_411,2282,1383
3312,1189.64427,398.8490268,36,40,RT_427,2282,1383
3313,1190.692465,429.3889195,37,40,RT_443,2282,1383
3314,1191.740659,459.9288122,38,40,RT_459,2282,1383
3315,1192.788853,490.4687049,39,40,RT_475,2282,1383
3316,1193.837048,521.0085975,40,40,RT_397,2282,1383
3317,1194.885242,551.5484902,41,40,RT_413,2282,1383
3318,1195.933436,582.0883829,42,40,RT_429,2282,1383
3319,1196.981631,612.6282756,43,40,RT_302,2282,1383
3320,1198.029825,643.1681683,44,40,RT_318,2282,1383
3321,1199.07802,673.708061,45,40,RT_334,2282,1383
3322,1200.126214,704.2479536,46,40,RT_350,2282,1383
3323,1201.174408,734.7878463,47,40,RT_366,2282,1383
3324,1202.222603,765.327739,48,40,RT_382,2282,1383
3325,1203.270797,795.8676317,49,40,RT_200,2282,1383
3326,1204.318991,826.4075244,50,40,RT_216,2282,1383
3327,1205.367186,856.9474171,51,40,RT_232,2282,1383
3328,1206.41538,887.4873097,52,40,RT_248,2282,1383
3329,1207.463574,918.0272024,53,40,RT_264,2282,1383
3330,1208.511769,948.5670951,54,40,RT_280,2282,1383
3331,1209.559963,979.1069878,55,40,RT_202,2282,1383
3332,1210.608158,1009.64688,56,40,RT_218,2282,1383
3333,1211.656352,1040.186773,57,40,RT_234,2282,1383
3334,1212.704546,1070.726666,58,40,RT_250,2282,1383
3335,1213.752741,1101.266559,59,40,RT_266,2282,1383
3336,1214.800935,1131.806451,60,40,RT_282,2282,1383
3337,1215.849129,1162.346344,61,40,RT_204,2282,1383
3338,1216.897324,1192.886237,62,40,RT_220,2282,1383
3339,1217.945518,1223.426129,63,40,RT_236,2282,1383
3340,1218.993712,1253.966022,64,40,RT_494,2282,1383
3341,1220.041907,1284.505915,65,40,RT_510,2282,1383
3342,1221.090101,1315.045807,66,40,RT_526,2282,1383
3343,1222.138296,1345.5857,67,40,RT_542,2282,1383
3344,1223.18649,1376.125593,68,40,RT_558,2282,1383
3345,1224.234684,1406.665485,69,40,RT_574,2282,1383
3346,1225.282879,1437.205378,70,40,RT_392,2282,1383
3347,1226.331073,1467.745271,71,40,RT_408,2282,1383
3348,1227.379267,1498.285163,72,40,RT_424,2282,1383
3349,1228.427462,1528.825056,73,40,RT_440,2282,1383
3350,1229.475656,1559.364949,74,40,RT_456,2282,1383
3351,1230.52385,1589.904841,75,40,RT_472,2282,1383
3352,1231.572045,1620.444734,76,40,RT_394,2282,1383
3353,1232.620239,1650.984627,77,40,RT_410,2282,1383
3354,1233.668434,1681.524519,78,40,RT_426,2282,1383
3355,1234.716628,1712.064412,79,40,RT_442,2282,1383
3356,1235.764822,1742.604305,80,40,RT_458,2282,1383
3357,1236.813017,1773.144198,81,40,RT_474,2282,1383
3358,1237.861211,1803.68409,82,40,RT_396,2282,1383
3359,1238.909405,1834.223983,83,40,RT_412,2282,1383
3360,1239.9576,1864.763876,84,40,RT_428,2282,1383
3361,1183.27351,-671.0448152,1,41,RT_447,2282,1383
3362,1184.321704,-640.5049226,2,41,RT_463,2282,1383
3363,1185.369899,-609.9650299,3,41,RT_479,2282,1383
3364,1186.418093,-579.4251372,4,41,RT_297,2282,1383
3365,1187.466287,-548.8852445,5,41,RT_313,2282,1383
3366,1188.514482,-518.3453518,6,41,RT_329,2282,1383
3367,1189.562676,-487.8054591,7,41,RT_345,2282,1383
3368,1190.61087,-457.2655665,8,41,RT_361,2282,1383
3369,1191.659065,-426.7256738,9,41,RT_377,2282,1383
3370,1192.707259,-396.1857811,10,41,RT_299,2282,1383
3371,1193.755453,-365.6458884,11,41,RT_315,2282,1383
3372,1194.803648,-335.1059957,12,41,RT_331,2282,1383
3373,1195.851842,-304.5661031,13,41,RT_347,2282,1383
3374,1196.900037,-274.0262104,14,41,RT_363,2282,1383
3375,1197.948231,-243.4863177,15,41,RT_379,2282,1383
3376,1198.996425,-212.946425,16,41,RT_301,2282,1383
3377,1200.04462,-182.4065323,17,41,RT_317,2282,1383
3378,1201.092814,-151.8666396,18,41,RT_333,2282,1383
3379,1202.141008,-121.326747,19,41,RT_349,2282,1383
3380,1203.189203,-90.78685427,20,41,RT_365,2282,1383
3381,1204.237397,-60.24696159,21,41,RT_381,2282,1383
3382,1205.285591,-29.70706891,22,41,RT_255,2282,1383
3383,1206.333786,0.832823778,23,41,RT_271,2282,1383
3384,1207.38198,31.37271646,24,41,RT_287,2282,1383
3385,1208.430175,61.91260914,25,41,RT_489,2282,1383
3386,1209.478369,92.45250183,26,41,RT_505,2282,1383
3387,1210.526563,122.9923945,27,41,RT_521,2282,1383
3388,1211.574758,153.5322872,28,41,RT_537,2282,1383
3389,1212.622952,184.0721799,29,41,RT_553,2282,1383
3390,1213.671146,214.6120726,30,41,RT_569,2282,1383
3391,1214.719341,245.1519652,31,41,RT_491,2282,1383
3392,1215.767535,275.6918579,32,41,RT_507,2282,1383
3393,1216.815729,306.2317506,33,41,RT_523,2282,1383
3394,1217.863924,336.7716433,34,41,RT_539,2282,1383
3395,1218.912118,367.311536,35,41,RT_555,2282,1383
3396,1219.960313,397.8514287,36,41,RT_571,2282,1383
3397,1221.008507,428.3913213,37,41,RT_493,2282,1383
3398,1222.056701,458.931214,38,41,RT_509,2282,1383
3399,1223.104896,489.4711067,39,41,RT_525,2282,1383
3400,1224.15309,520.0109994,40,41,RT_541,2282,1383
3401,1225.201284,550.5508921,41,41,RT_557,2282,1383
3402,1226.249479,581.0907848,42,41,RT_573,2282,1383
3403,1227.297673,611.6306774,43,41,RT_446,2282,1383
3404,1228.345867,642.1705701,44,41,RT_462,2282,1383
3405,1229.394062,672.7104628,45,41,RT_478,2282,1383
3406,1230.442256,703.2503555,46,41,RT_296,2282,1383
3407,1231.490451,733.7902482,47,41,RT_312,2282,1383
3408,1232.538645,764.3301408,48,41,RT_328,2282,1383
3409,1233.586839,794.8700335,49,41,RT_344,2282,1383
3410,1234.635034,825.4099262,50,41,RT_360,2282,1383
3411,1235.683228,855.9498189,51,41,RT_376,2282,1383
3412,1236.731422,886.4897116,52,41,RT_298,2282,1383
3413,1237.779617,917.0296043,53,41,RT_314,2282,1383
3414,1238.827811,947.5694969,54,41,RT_330,2282,1383
3415,1239.876005,978.1093896,55,41,RT_346,2282,1383
3416,1240.9242,1008.649282,56,41,RT_362,2282,1383
3417,1241.972394,1039.189175,57,41,RT_378,2282,1383
3418,1243.020589,1069.729068,58,41,RT_300,2282,1383
3419,1244.068783,1100.26896,59,41,RT_316,2282,1383
3420,1245.116977,1130.808853,60,41,RT_332,2282,1383
3421,1246.165172,1161.348746,61,41,RT_348,2282,1383
3422,1247.213366,1191.888638,62,41,RT_364,2282,1383
3423,1248.26156,1222.428531,63,41,RT_380,2282,1383
3424,1249.309755,1252.968424,64,41,RT_254,2282,1383
3425,1250.357949,1283.508316,65,41,RT_270,2282,1383
3426,1251.406143,1314.048209,66,41,RT_286,2282,1383
3427,1252.454338,1344.588102,67,41,RT_488,2282,1383
3428,1253.502532,1375.127995,68,41,RT_504,2282,1383
3429,1254.550727,1405.667887,69,41,RT_520,2282,1383
3430,1255.598921,1436.20778,70,41,RT_536,2282,1383
3431,1256.647115,1466.747673,71,41,RT_552,2282,1383
3432,1257.69531,1497.287565,72,41,RT_568,2282,1383
3433,1258.743504,1527.827458,73,41,RT_490,2282,1383
3434,1259.791698,1558.367351,74,41,RT_506,2282,1383
3435,1260.839893,1588.907243,75,41,RT_522,2282,1383
3436,1261.888087,1619.447136,76,41,RT_538,2282,1383
3437,1262.936282,1649.987029,77,41,RT_554,2282,1383
3438,1263.984476,1680.526921,78,41,RT_570,2282,1383
3439,1265.03267,1711.066814,79,41,RT_492,2282,1383
3440,1266.080865,1741.606707,80,41,RT_508,2282,1383
3441,1267.129059,1772.146599,81,41,RT_524,2282,1383
3442,1268.177253,1802.686492,82,41,RT_540,2282,1383
3443,1269.225448,1833.226385,83,41,RT_556,2282,1383
3444,1270.273642,1863.766277,84,41,RT_572,2282,1383
3445,1213.589552,-672.0424134,1,42,RT_393,2282,1383
3446,1214.637746,-641.5025207,2,42,RT_409,2282,1383
3447,1215.685941,-610.962628,3,42,RT_425,2282,1383
3448,1216.734135,-580.4227354,4,42,RT_441,2282,1383
3449,1217.78233,-549.8828427,5,42,RT_457,2282,1383
3450,1218.830524,-519.34295,6,42,RT_473,2282,1383
3451,1219.878718,-488.8030573,7,42,RT_395,2282,1383
3452,1220.926913,-458.2631646,8,42,RT_411,2282,1383
3453,1221.975107,-427.7232719,9,42,RT_427,2282,1383
3454,1223.023301,-397.1833793,10,42,RT_443,2282,1383
3455,1224.071496,-366.6434866,11,42,RT_459,2282,1383
3456,1225.11969,-336.1035939,12,42,RT_475,2282,1383
3457,1226.167884,-305.5637012,13,42,RT_397,2282,1383
3458,1227.216079,-275.0238085,14,42,RT_413,2282,1383
3459,1228.264273,-244.4839158,15,42,RT_429,2282,1383
3460,1229.312468,-213.9440232,16,42,RT_445,2282,1383
3461,1230.360662,-183.4041305,17,42,RT_461,2282,1383
3462,1231.408856,-152.8642378,18,42,RT_477,2282,1383
3463,1232.457051,-122.3243451,19,42,RT_399,2282,1383
3464,1233.505245,-91.78445243,20,42,RT_415,2282,1383
3465,1234.553439,-61.24455975,21,42,RT_431,2282,1383
3466,1235.601634,-30.70466707,22,42,RT_201,2282,1383
3467,1236.649828,-0.164774384,23,42,RT_217,2282,1383
3468,1237.698022,30.3751183,24,42,RT_233,2282,1383
3469,1238.746217,60.91501098,25,42,RT_249,2282,1383
3470,1239.794411,91.45490366,26,42,RT_265,2282,1383
3471,1240.842606,121.9947963,27,42,RT_281,2282,1383
3472,1241.8908,152.534689,28,42,RT_203,2282,1383
3473,1242.938994,183.0745817,29,42,RT_219,2282,1383
3474,1243.987189,213.6144744,30,42,RT_235,2282,1383
3475,1245.035383,244.1543671,31,42,RT_251,2282,1383
3476,1246.083577,274.6942598,32,42,RT_267,2282,1383
3477,1247.131772,305.2341524,33,42,RT_283,2282,1383
3478,1248.179966,335.7740451,34,42,RT_205,2282,1383
3479,1249.228161,366.3139378,35,42,RT_221,2282,1383
3480,1250.276355,396.8538305,36,42,RT_237,2282,1383
3481,1251.324549,427.3937232,37,42,RT_253,2282,1383
3482,1252.372744,457.9336159,38,42,RT_269,2282,1383
3483,1253.420938,488.4735085,39,42,RT_285,2282,1383
3484,1254.469132,519.0134012,40,42,RT_207,2282,1383
3485,1255.517327,549.5532939,41,42,RT_223,2282,1383
3486,1256.565521,580.0931866,42,42,RT_239,2282,1383
3487,1257.613715,610.6330793,43,42,RT_392,2282,1383
3488,1258.66191,641.172972,44,42,RT_408,2282,1383
3489,1259.710104,671.7128646,45,42,RT_424,2282,1383
3490,1260.758299,702.2527573,46,42,RT_440,2282,1383
3491,1261.806493,732.79265,47,42,RT_456,2282,1383
3492,1262.854687,763.3325427,48,42,RT_472,2282,1383
3493,1263.902882,793.8724354,49,42,RT_394,2282,1383
3494,1264.951076,824.4123281,50,42,RT_410,2282,1383
3495,1265.99927,854.9522207,51,42,RT_426,2282,1383
3496,1267.047465,885.4921134,52,42,RT_442,2282,1383
3497,1268.095659,916.0320061,53,42,RT_458,2282,1383
3498,1269.143853,946.5718988,54,42,RT_474,2282,1383
3499,1270.192048,977.1117915,55,42,RT_396,2282,1383
3500,1271.240242,1007.651684,56,42,RT_412,2282,1383
3501,1272.288437,1038.191577,57,42,RT_428,2282,1383
3502,1273.336631,1068.73147,58,42,RT_444,2282,1383
3503,1274.384825,1099.271362,59,42,RT_460,2282,1383
3504,1275.43302,1129.811255,60,42,RT_476,2282,1383
3505,1276.481214,1160.351148,61,42,RT_398,2282,1383
3506,1277.529408,1190.89104,62,42,RT_414,2282,1383
3507,1278.577603,1221.430933,63,42,RT_430,2282,1383
3508,1279.625797,1251.970826,64,42,RT_200,2282,1383
